usuario_id,total_compras,total_productos,gasto_total,gasto_promedio_por_compra,desviacion_gasto,primera_compra,ultima_compra,dias_actividad,frecuencia_promedio_compras,compras_ultimos_3_meses,dias_desde_ultima_compra,prop_recoger_en_tienda,metodo_pago_predominante,num_tipos_unicos,num_marcas_unicas,num_categorias_unicas,tipos_comprados,marcas_compradas,categorias_compradas,colores_comprados,tallas_compradas,Cluster
109,3,12,7501,1071.571429,538.988963,13/02/2025 12:01,06/03/2025 20:14,21,0.1364,0,135,0.6667,efectivo,5,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA', 'VESTIDO']",O,['NIÑA'],"Amarillo, Beige, Blanco, Morado, Verde","['M', 'O', 'S']",1
110,4,24,17520,1251.428571,1070.879859,25/02/2025 00:50,25/05/2025 13:23,89,0.0444,6,55,1,efectivo,5,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO CAMISA', 'PLAYERA']",O,['NIÑO'],"Azul, Azul fuerte, Beige, Blanco, Gris, Rojo, Verde mate, Vino",['M'],0
111,4,23,19618,1634.833333,1085.418954,12/02/2025 13:37,11/06/2025 01:07,119,0.0333,9,38,1.75,transferencia,4,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO CAMISA']",O,['NIÑO'],"Amarillo, Azul, Beige, Blanco, Cafe, Gris, Verde mate",['M'],0
112,3,9,7549,1258.166667,681.322346,10/03/2025 14:21,07/07/2025 16:30,119,0.025,2,12,0.6667,efectivo,3,1,2,"['CONJUNTO', 'SUDADERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul mate, Blanco, Gris, Rojo, Rosa","['M', 'S']",2
113,4,22,20701,1725.083333,932.726064,15/02/2025 08:23,01/07/2025 00:37,136,0.0292,5,18,1.5,transferencia,8,1,3,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA', 'PANTALON', 'SUDADERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO', 'RECIÉN NACIDO']","Azul, Azul fuerte, Blanco, Rosa, Verde","['M', 'S']",2
114,4,20,19768,1647.333333,844.749404,23/02/2025 03:11,24/03/2025 23:00,29,0.1333,0,117,1.5,transferencia,9,1,2,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'CONJUNTO VESTIDO', 'PANTALON', 'PLAYERA', 'SACO', 'SUDADERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Amarillo, Azul, Blanco, Gris, Negro, Rojo, Verde",['M'],2
115,4,16,11860,1317.777778,621.928502,19/03/2025 10:35,27/06/2025 18:49,100,0.0396,7,22,0.75,transferencia,3,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO']",O,"['NIÑA', 'NIÑO']","Amarillo, Blanco, Morado, Negro, Rosa, Verde","['M', 'S']",2
116,3,14,10450,1161.111111,576.357228,22/03/2025 08:45,23/05/2025 09:05,62,0.0476,3,57,2,transferencia,7,1,2,"['CAMISA', 'CONJUNTO', 'PLAYERA', 'SACO', 'SHORT', 'SUDADERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Amarillo, Azul, Azul marino, Beige, Negro, Rojo, Rosa, Verde","['M', 'S']",0
117,4,19,14330,1194.166667,637.943811,23/01/2025 22:55,10/07/2025 15:34,168,0.0237,7,9,1.25,transferencia,4,1,1,"['CAMISA', 'CONJUNTO', 'PLAYERA', 'SACO']",O,['NIÑO'],"Amarillo, Azul marino, Beige, Gris, Naranja, Negro, Rosa",['M'],0
118,4,16,15257,1525.7,643.739085,15/02/2025 00:28,19/06/2025 23:26,124,0.032,5,30,1.25,efectivo,5,1,1,"['CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul, Blanco, Rosa, Verde","['M', 'O', 'S']",1
119,4,15,10930,1214.444444,623.094627,17/05/2025 07:39,08/07/2025 18:50,52,0.0755,9,11,0,transferencia,5,1,1,"['CHAMARRA', 'CONJUNTO GUAYABERA', 'CONJUNTO VESTIDO', 'GUAYABERA', 'VESTIDO']",O,['NIÑA'],"Amarillo, Beige, Blanco, Morado, Rosa, Verde","['M', 'O']",1
120,4,18,15090,1509,883.61134,16/05/2025 06:01,18/07/2025 12:03,63,0.0625,10,1,0.5,efectivo,5,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul, Beige, Blanco, Morado, Rojo, Rosa, Verde, Vino",['M'],1
121,3,15,12370,1374.444444,946.045701,06/04/2025 16:41,05/07/2025 00:04,90,0.033,5,14,2,transferencia,6,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'GUAYABERA LARGA', 'PLAYERA', 'SACO']",O,['NIÑO'],"Azul, Azul marino, Blanco, Gris, Rosa, Vino",['M'],0
122,3,13,11287,1410.875,697.492193,13/03/2025 02:53,21/06/2025 10:54,100,0.0297,3,28,1,efectivo,4,1,3,"['CHAMARRA', 'CONJUNTO', 'SUDADERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO', 'RECIÉN NACIDO']","Amarillo, Azul marino, Cafe, Negro, Rojo, Rosa","['M', 'S']",2
123,4,16,9918,991.8,424.713033,27/01/2025 23:19,04/06/2025 11:21,128,0.031,5,45,1,transferencia,4,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'PLAYERA']",O,['NIÑO'],"Azul fuerte, Beige, Blanco, Rojo, Verde","['M', 'S']",0
124,4,17,13200,1466.666667,828.93506,11/02/2025 06:54,23/05/2025 18:14,101,0.0392,7,57,1,efectivo,6,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA', 'SUDADERA', 'VESTIDO']",O,['NIÑA'],"Azul, Blanco, Morado, Negro, Rosa, Verde","['M', 'O', 'S']",1
125,3,15,12117,1514.625,865.483526,22/01/2025 05:55,13/07/2025 19:07,172,0.0173,5,6,1,transferencia,7,1,3,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'PANTALON', 'SACO', 'SUDADERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO', 'RECIÉN NACIDO']","Azul, Azul fuerte, Azul marino, Cafe, Negro, Rosa, Verde","['M', 'S']",2
126,4,17,12990,1180.909091,426.133879,11/03/2025 12:36,08/07/2025 18:11,119,0.0333,8,11,0.5,efectivo,5,1,1,"['CAMISA', 'CONJUNTO', 'PLAYERA', 'SHORT', 'SUDADERA']",O,['NIÑO'],"Azul fuerte, Azul marino, Beige, Blanco, Negro, Rojo, Rosa",['M'],0
127,4,20,21100,1758.333333,1239.239238,17/02/2025 15:19,16/05/2025 00:25,88,0.0449,9,64,3,transferencia,7,1,3,"['CAMISA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'GUAYABERA', 'PANTALON', 'SHORT', 'SUDADERA']",O,"['NIÑA', 'NIÑO', 'RECIÉN NACIDO']","Azul, Azul marino, Blanco, Cafe, Gris, Rosa, Vino","['M', 'S']",2
128,4,21,17858,1488.166667,1069.082304,21/03/2025 04:27,25/06/2025 03:10,96,0.0412,9,24,1.25,efectivo,5,1,1,"['CAMISA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'SHORT', 'SUDADERA']",O,['NIÑO'],"Amarillo, Azul, Beige, Blanco, Cafe, Negro, Rosa",['M'],0
129,4,21,16500,1178.571429,626.428164,03/04/2025 06:38,24/06/2025 16:27,82,0.0482,10,25,2.5,transferencia,7,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'PLAYERA', 'SACO', 'SHORT']",O,['NIÑO'],"Azul, Azul fuerte, Azul marino, Blanco, Gris, Negro, Rojo",['M'],0
130,4,14,14249,1424.9,925.089234,05/03/2025 21:19,27/05/2025 06:54,83,0.0476,8,53,0.5,efectivo,5,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'SHORT', 'SUDADERA']",O,"['NIÑA', 'NIÑO']","Beige, Blanco, Gris, Negro, Rosa, Vino","['M', 'S']",2
131,4,20,17949,1631.727273,1203.163564,07/03/2025 20:13,11/06/2025 00:53,96,0.0412,5,38,1.5,transferencia,4,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'PANTALON']",O,['NIÑA'],"Azul, Azul fuerte, Blanco, Negro, Rosa, Vino",['M'],1
132,3,18,16446,1495.090909,710.048072,13/04/2025 11:11,23/05/2025 08:13,40,0.0732,7,57,0,transferencia,8,1,2,"['CAMISA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'PLAYERA', 'SACO', 'SHORT', 'SUDADERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul, Azul marino, Beige, Blanco, Negro, Rojo, Rosa",['M'],2
133,3,13,11080,1582.857143,1039.844965,12/02/2025 04:09,23/06/2025 10:13,131,0.0227,3,26,1,efectivo,5,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA', 'VESTIDO']",O,['NIÑA'],"Azul marino, Azul mate, Blanco, Rosa, Verde","['M', 'O']",1
134,3,12,8950,1278.571429,519.517044,17/03/2025 23:27,15/05/2025 12:28,59,0.05,5,65,0.6667,efectivo,4,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul, Morado, Rojo, Rosa, Vino",['M'],2
135,4,21,15096,1258,801.885382,05/03/2025 16:53,30/05/2025 09:53,86,0.046,7,50,0.75,efectivo,6,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'PLAYERA', 'SACO', 'SUDADERA']",O,['NIÑO'],"Amarillo, Azul, Blanco, Gris, Negro, Rojo",['M'],0
136,3,13,10680,1186.666667,715.479637,31/01/2025 15:50,13/07/2025 01:18,163,0.0183,3,6,1,transferencia,5,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'SUDADERA', 'VESTIDO']",O,['NIÑA'],"Azul, Blanco, Morado, Negro, Rosa, Verde, Vino",['M'],1
137,3,14,13436,1679.5,921.395545,08/04/2025 23:06,26/05/2025 07:02,48,0.0612,5,54,1.6667,transferencia,3,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO']",O,['NIÑA'],"Azul, Beige, Blanco, Rojo, Rosa, Verde, Vino",['M'],1
138,4,20,18519,1543.25,1192.0904,04/02/2025 08:33,03/05/2025 14:35,88,0.0449,6,77,1.5,transferencia,6,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'CONJUNTO VESTIDO', 'SUDADERA', 'VESTIDO']",O,['NIÑA'],"Azul, Blanco, Morado, Negro, Rojo, Rosa, Verde","['M', 'S']",1
139,4,21,16210,1473.636364,928.549923,24/01/2025 05:10,05/07/2025 12:52,162,0.0245,7,14,1,transferencia,7,1,1,"['CAMISA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'PLAYERA', 'SACO', 'SHORT', 'SUDADERA']",O,['NIÑO'],"Azul, Azul fuerte, Blanco, Negro, Rojo, Rosa, Vino",['M'],0
140,4,23,18196,1399.692308,557.191223,19/01/2025 06:47,02/07/2025 19:48,164,0.0242,4,17,1,efectivo,7,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'CONJUNTO VESTIDO', 'GUAYABERA', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul, Azul fuerte, Blanco, Morado, Rojo, Rosa, Verde","['M', 'O']",1
141,3,11,7006,1000.857143,424.617956,03/02/2025 12:05,15/05/2025 12:37,101,0.0294,2,65,1.6667,efectivo,4,1,1,"['CONJUNTO', 'CONJUNTO VESTIDO', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul, Blanco, Rosa, Verde",['M'],1
142,4,17,13220,1201.818182,698.632667,19/04/2025 20:13,13/07/2025 22:32,85,0.0465,11,6,2,transferencia,4,1,2,"['CAMISA', 'CONJUNTO', 'SACO', 'SHORT']",O,"['NIÑA', 'NIÑO']","Amarillo, Azul, Beige, Blanco, Gris, Negro, Rosa, Verde",['M'],0
143,4,19,19628,1784.363636,707.152455,21/01/2025 06:20,29/06/2025 02:32,159,0.025,5,20,1.5,transferencia,3,1,1,"['CONJUNTO', 'CONJUNTO VESTIDO', 'SUDADERA']",O,['NIÑA'],"Azul, Blanco, Rosa, Verde",['M'],1
144,3,12,9286,1160.75,646.829914,28/02/2025 09:51,17/07/2025 13:06,139,0.0214,3,2,1.6667,transferencia,6,1,2,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'CONJUNTO VESTIDO', 'SHORT', 'SUDADERA']",O,"['NIÑA', 'NIÑO']","Amarillo, Azul, Azul fuerte, Azul marino, Blanco, Rojo, Rosa",['M'],2
145,4,16,13010,1301,761.49432,27/01/2025 01:36,14/07/2025 17:07,168,0.0237,3,5,0.5,transferencia,5,1,1,"['CHAMARRA', 'CONJUNTO', 'GUAYABERA', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul, Azul marino, Blanco, Negro, Rosa, Verde","['M', 'O', 'S']",1
146,4,21,21820,1818.333333,912.44939,04/03/2025 10:15,06/07/2025 18:37,124,0.032,9,13,0.75,transferencia,5,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO CAMISA', 'GUAYABERA LARGA']",O,['NIÑO'],"Amarillo, Azul, Azul marino, Beige, Blanco, Rosa",['M'],0
147,3,13,12590,1798.571429,782.831282,17/03/2025 21:19,17/04/2025 06:59,31,0.0938,0,93,2.3333,transferencia,4,1,1,"['CONJUNTO', 'CONJUNTO VESTIDO', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Blanco, Rojo, Rosa","['M', 'S']",1
148,3,14,8877,1268.142857,460.605945,11/03/2025 03:59,22/06/2025 07:12,103,0.0288,4,27,0.6667,efectivo,4,1,1,"['CHAMARRA', 'CONJUNTO', 'GUAYABERA', 'VESTIDO']",O,['NIÑA'],"Azul, Azul mate, Morado, Rosa, Verde","['M', 'O']",1
149,4,16,13449,1344.9,903.091407,09/03/2025 17:00,05/07/2025 22:04,118,0.0336,6,14,0,efectivo,8,1,3,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO CAMISA', 'CONJUNTO VESTIDO', 'PANTALON', 'PLAYERA', 'SUDADERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO', 'RECIÉN NACIDO']","Azul, Azul mate, Blanco, Cafe, Naranja, Rosa, Verde","['M', 'S']",2
150,4,22,17217,1434.75,720.955284,18/02/2025 04:27,16/06/2025 09:09,118,0.0336,3,33,0.75,transferencia,6,1,3,"['CAMISA', 'CONJUNTO', 'GUAYABERA LARGA', 'PLAYERA', 'SUDADERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO', 'RECIÉN NACIDO']","Amarillo, Azul fuerte, Beige, Blanco, Cafe, Gris, Morado, Rosa",['M'],2
151,4,18,14330,1302.727273,774.257309,05/05/2025 00:07,09/07/2025 14:59,65,0.0606,11,10,2.75,efectivo,8,1,3,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA', 'PLAYERA', 'SHORT', 'SUDADERA']",O,"['NIÑA', 'NIÑO', 'RECIÉN NACIDO']","Azul fuerte, Blanco, Cafe, Gris, Negro, Rojo, Rosa, Verde","['M', 'O', 'S']",2
152,4,20,16667,1515.181818,610.690342,08/03/2025 23:49,12/04/2025 17:35,35,0.1111,0,98,0.75,transferencia,6,1,3,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO CAMISA', 'PLAYERA', 'SUDADERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO', 'RECIÉN NACIDO']","Amarillo, Azul, Blanco, Negro, Rojo, Rosa, Verde","['M', 'S']",2
153,3,13,10856,1809.333333,1494.758249,16/05/2025 22:05,20/06/2025 01:57,35,0.0833,6,29,0.6667,efectivo,4,1,1,"['CONJUNTO', 'CONJUNTO GUAYABERA', 'PLAYERA', 'SUDADERA']",O,['NIÑO'],"Amarillo, Azul, Blanco, Gris, Negro",['M'],0
154,3,15,11211,1019.181818,556.343389,19/03/2025 21:15,04/07/2025 19:52,107,0.0278,8,15,0,transferencia,5,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'PLAYERA', 'SHORT']",O,['NIÑO'],"Amarillo, Azul, Azul marino, Beige, Blanco, Negro, Rojo, Rosa",['M'],0
155,4,18,14126,1284.181818,1137.67241,24/04/2025 07:34,14/06/2025 10:04,51,0.0769,11,35,2,efectivo,6,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'SACO', 'SHORT', 'SUDADERA']",O,['NIÑO'],"Amarillo, Azul, Beige, Blanco, Gris, Negro, Rojo, Verde mate",['M'],0
156,4,19,13400,1116.666667,618.429912,26/01/2025 04:50,06/05/2025 20:02,100,0.0396,3,74,1.25,efectivo,7,1,1,"['CAMISA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'GUAYABERA', 'PLAYERA', 'SHORT', 'SUDADERA']",O,['NIÑO'],"Azul marino, Beige, Blanco, Gris, Negro, Verde, Verde mate","['M', 'S']",0
157,4,18,17303,1441.916667,894.680433,10/02/2025 13:23,01/06/2025 01:06,111,0.0357,3,48,1.5,transferencia,6,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'CONJUNTO VESTIDO', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Amarillo, Blanco, Morado, Rojo, Rosa","['M', 'S']",1
158,3,18,15419,1541.9,601.518487,21/01/2025 04:38,25/06/2025 00:25,155,0.0192,3,24,3.3333,transferencia,7,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO CAMISA', 'CONJUNTO VESTIDO', 'PLAYERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Amarillo, Azul, Blanco, Rosa, Verde, Verde mate",['M'],2
159,4,22,12467,1133.363636,689.010657,20/01/2025 23:54,18/06/2025 14:41,149,0.0267,5,31,1.25,efectivo,5,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'PLAYERA', 'SUDADERA']",O,['NIÑO'],"Amarillo, Azul, Beige, Blanco, Gris, Naranja, Rojo",['M'],0
160,3,15,12359,1544.875,990.308719,09/03/2025 14:57,13/05/2025 16:09,65,0.0455,4,67,1.3333,efectivo,6,1,2,"['CAMISA', 'CONJUNTO', 'CONJUNTO CAMISA', 'PANTALON', 'SHORT', 'SUDADERA']",O,"['NIÑA', 'NIÑO']","Amarillo, Azul, Beige, Blanco, Gris, Negro, Rojo",['M'],2
162,3,15,15570,1730,739.3691,02/05/2025 02:22,29/06/2025 07:13,58,0.0508,9,20,1,efectivo,5,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA', 'VESTIDO']",O,['NIÑA'],"Azul marino, Beige, Blanco, Morado, Rosa, Verde","['M', 'O']",1
163,3,13,12076,1725.142857,941.137978,18/04/2025 02:08,06/07/2025 13:11,79,0.0375,5,13,1.3333,efectivo,5,1,1,"['CONJUNTO', 'CONJUNTO GUAYABERA', 'CONJUNTO VESTIDO', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul, Blanco, Rosa, Verde",['M'],1
164,4,22,18268,1522.333333,1005.890926,26/02/2025 07:30,07/06/2025 14:51,101,0.0392,3,42,1.5,transferencia,6,1,1,"['CAMISA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'PLAYERA', 'SACO', 'SUDADERA']",O,['NIÑO'],"Amarillo, Azul, Azul fuerte, Blanco, Gris, Rojo, Verde, Verde mate","['M', 'S']",0
165,3,11,9248,1321.142857,662.956027,21/05/2025 21:19,05/07/2025 05:44,45,0.0652,7,14,1,transferencia,5,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA', 'PANTALON']",O,['NIÑA'],"Blanco, Negro, Rosa, Verde","['M', 'O']",1
166,3,15,12753,1594.125,596.818741,05/02/2025 08:13,05/07/2025 16:04,150,0.0199,2,14,1,efectivo,5,1,1,"['CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA', 'SUDADERA', 'VESTIDO']",O,['NIÑA'],"Blanco, Morado, Rojo, Rosa, Verde, Vino","['M', 'O']",1
167,4,21,19510,1625.833333,868.489669,31/01/2025 20:14,07/05/2025 12:11,96,0.0412,9,73,2.25,efectivo,10,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO CAMISA', 'CONJUNTO GUAYABERA', 'GUAYABERA', 'PANTALON', 'PLAYERA', 'SACO', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul, Blanco, Negro, Rojo, Rosa, Verde, Verde mate","['M', 'S']",2
168,4,16,14130,1413,985.992393,06/04/2025 16:59,27/05/2025 23:55,51,0.0769,8,53,1.5,efectivo,6,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'PANTALON', 'SUDADERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul, Azul marino, Blanco, Gris, Verde mate",['M'],2
169,4,20,16230,1623,791.78343,22/01/2025 08:45,02/06/2025 12:37,131,0.0303,8,47,2.5,transferencia,5,1,2,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'PLAYERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Blanco, Cafe, Gris, Morado, Rosa, Verde mate",['M'],2
170,4,18,15916,1326.333333,764.705208,29/03/2025 03:49,13/06/2025 00:16,76,0.0519,5,36,2.25,transferencia,5,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'SUDADERA']",O,['NIÑO'],"Amarillo, Azul, Beige, Blanco, Gris, Negro, Rosa, Verde","['M', 'S']",0
171,4,17,14770,1230.833333,622.394012,13/03/2025 06:08,06/05/2025 15:09,54,0.0727,9,74,2,transferencia,3,1,1,"['CAMISA', 'CONJUNTO', 'PLAYERA']",O,['NIÑO'],"Azul marino, Beige, Blanco, Rosa, Verde","['M', 'S']",0
172,3,15,12220,1222,518.802467,23/04/2025 02:41,16/07/2025 11:52,84,0.0353,10,3,1,transferencia,5,1,1,"['CAMISA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'PLAYERA', 'SUDADERA']",O,['NIÑO'],"Azul fuerte, Azul marino, Blanco, Gris, Rojo, Rosa, Verde","['M', 'S']",0
173,4,22,18285,1828.5,792.47653,11/04/2025 23:36,10/05/2025 01:26,29,0.1333,5,70,0.75,transferencia,7,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'CONJUNTO VESTIDO', 'GUAYABERA', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul fuerte, Blanco, Rosa, Verde","['M', 'O']",1
174,3,15,14052,2007.428571,811.633777,15/03/2025 11:12,15/07/2025 07:07,122,0.0244,5,4,1,efectivo,3,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO']",O,['NIÑA'],"Blanco, Negro, Rosa, Verde",['M'],1
175,4,23,23252,2113.818182,956.410507,30/01/2025 16:02,19/05/2025 00:45,109,0.0364,5,61,0,transferencia,5,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'SUDADERA', 'VESTIDO']",O,['NIÑA'],"Azul, Blanco, Negro, Rosa","['M', 'S']",1
176,4,24,19920,1660,1060.620887,07/03/2025 15:17,18/06/2025 12:11,103,0.0385,5,31,0.5,efectivo,5,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'GUAYABERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Amarillo, Beige, Blanco, Gris, Morado, Negro, Rosa, Verde","['M', 'O']",2
177,3,15,9102,1011.333333,545.902718,22/01/2025 00:00,28/02/2025 01:41,37,0.0789,0,141,2.3333,efectivo,4,1,1,"['CHAMARRA', 'CONJUNTO', 'PLAYERA', 'SHORT']",O,['NIÑO'],"Amarillo, Azul marino, Blanco, Negro, Rojo, Verde mate",['M'],0
178,4,18,12265,1226.5,619.426711,05/05/2025 08:10,13/07/2025 06:59,69,0.0571,10,6,1.25,efectivo,5,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul, Azul fuerte, Blanco, Morado, Negro, Rojo, Verde","['M', 'S']",1
179,4,25,23817,1984.75,1146.077013,05/03/2025 17:09,08/05/2025 21:50,64,0.0615,3,72,0.75,efectivo,4,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'VESTIDO']",O,['NIÑA'],"Amarillo, Azul, Blanco, Negro, Rosa, Verde, Vino",['M'],1
180,3,14,11109,1388.625,1075.330523,20/02/2025 21:33,24/05/2025 14:20,93,0.0319,2,56,2,efectivo,6,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'SHORT', 'SUDADERA']",O,['NIÑO'],"Azul, Blanco, Gris, Negro, Rosa, Verde mate",['M'],0
181,4,16,13898,1263.454545,507.212769,19/01/2025 09:39,07/05/2025 09:56,108,0.0367,3,73,2,efectivo,6,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO CAMISA', 'PLAYERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul, Azul fuerte, Azul marino, Azul mate, Beige, Blanco, Naranja, Negro, Rosa",['M'],2
182,4,20,22195,2219.5,775.28153,18/03/2025 12:25,07/05/2025 07:09,50,0.0784,3,73,0.75,transferencia,6,1,1,"['CONJUNTO', 'CONJUNTO GUAYABERA', 'CONJUNTO VESTIDO', 'GUAYABERA', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Blanco, Rosa, Verde, Vino","['M', 'O', 'S']",1
183,3,10,6760,845,422.906609,08/03/2025 12:31,05/05/2025 03:18,58,0.0508,6,75,1,transferencia,6,1,2,"['CAMISA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'PLAYERA', 'SHORT', 'SUDADERA']",O,"['NIÑA', 'NIÑO']","Beige, Blanco, Gris, Rojo, Rosa",['M'],0
184,4,20,17030,1548.181818,686.384708,03/05/2025 04:40,24/05/2025 14:38,21,0.1818,11,56,0.75,efectivo,5,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'SUDADERA', 'VESTIDO']",O,['NIÑA'],"Azul, Azul marino, Negro, Rojo, Rosa, Verde, Vino","['M', 'S']",1
185,4,17,17870,1624.545455,787.485799,18/05/2025 13:35,03/07/2025 23:43,46,0.0851,11,16,2.75,transferencia,5,1,2,"['CAMISA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'CONJUNTO VESTIDO', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul fuerte, Azul marino, Blanco, Morado, Rosa, Verde, Vino",['M'],2
186,3,18,14228,1580.888889,948.039784,23/02/2025 03:38,09/07/2025 23:11,136,0.0219,3,10,1,transferencia,6,1,1,"['CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA', 'PANTALON', 'SUDADERA', 'VESTIDO']",O,['NIÑA'],"Azul, Azul fuerte, Blanco, Morado, Rosa, Verde","['M', 'O']",1
187,4,23,20160,1550.769231,1112.595452,12/03/2025 17:56,10/07/2025 03:51,120,0.0331,6,9,0.75,transferencia,6,1,1,"['CAMISA', 'CONJUNTO', 'CONJUNTO CAMISA', 'CONJUNTO GUAYABERA', 'PLAYERA', 'SHORT']",O,['NIÑO'],"Azul, Azul fuerte, Beige, Blanco, Gris, Naranja, Rojo, Rosa",['M'],0
